rating,date,content,Extreme_score,review_vector
5.0,2022-03-13,eu ainda preciso encontrar as palavras pra redigir melhor porém esse é o meu estilo de filmes thriller,637.5,"[ 0.01351855  0.04764481  0.04628319  0.00079882  0.01155923  0.00962565
  0.00608469  0.00543916 -0.01578752 -0.01552584  0.03591323 -0.0146402
 -0.03923997  0.08276185 -0.00100818  0.00787317  0.01629672  0.00139313
 -0.03816555  0.01415042  0.01013133 -0.02341331  0.02092092 -0.00917806
  0.01294765 -0.01838495  0.02741773  0.02027357 -0.01002917  0.01491547
  0.01644344  0.01080845 -0.00504243  0.000776    0.00533295  0.00882896
 -0.00584158  0.0018066   0.0112443  -0.00786561 -0.01546944  0.02070153
  0.02103838  0.00871198  0.02525159  0.00671343 -0.00826419 -0.00320458
 -0.00142794 -0.00175731 -0.0105279   0.00519802  0.00931414  0.02762667
 -0.02702584 -0.01383994 -0.00104232  0.00228205 -0.03006395  0.01867364
 -0.00678456 -0.00182062 -0.00623425 -0.01636472 -0.00282557  0.00597761
  0.01376812 -0.01427663 -0.01498898  0.01472458 -0.00078023 -0.00188003
  0.00206269 -0.01374597  0.00012416  0.01235073  0.02352085  0.03198108
  0.02190379 -0.00417599 -0.00372864  0.01330143  0.00090278  0.00405627
  0.00217744 -0.02792164 -0.00253129  0.01216174  0.00849347  0.00206103
 -0.00585563  0.01087221 -0.00047668 -0.0091297   0.01550675  0.00134099
 -0.00861014 -0.00641687  0.02074401 -0.01769726]"
0.5,2022-03-12,oh terrific thank you so much for making me depressed thats just what i wanted in a movie im sure i was the last person on earth to watch this movie but if theres another out there reading this skip this terribly sad movie and be thankful you never had to realize how terrible our planet is,1160.0,"[ 4.7018908e-02 -6.8035927e-03 -1.0439320e-03 -3.7100855e-03
  4.9886742e-04 -2.6814053e-02  5.0395861e-02 -6.7414995e-03
  5.7893698e-03  8.1708690e-04 -9.0672116e-04 -1.4765237e-03
  1.1234606e-03  1.6562233e-03  2.6685519e-03  4.3620709e-03
  1.1902467e-03  5.7775294e-03  1.8295933e-02 -8.9114095e-04
 -3.5161120e-03 -1.9873779e-03 -1.0485419e-03  1.0510302e-02
 -7.4229657e-04 -3.8251071e-03  1.1707135e-02  1.5740863e-03
 -1.4196666e-02  2.1169218e-03 -1.1402589e-02  4.7266739e-03
  1.6000711e-03 -1.1602496e-02 -5.8639124e-03  1.1152725e-02
  5.3574620e-03  7.9736877e-03  3.5919568e-03  5.6350771e-03
 -1.1117022e-02 -1.0319411e-02  4.1399887e-03  6.5852078e-03
 -4.5948667e-03  2.5625387e-03 -5.5089542e-03  1.0009843e-03
 -1.1573644e-02 -1.0133525e-03  2.3798079e-03 -5.5813966e-03
  2.0446843e-03  5.7645398e-03 -7.3309843e-03 -2.4442624e-03
 -7.1869316e-03  1.1205225e-03  7.7469964e-03 -4.5579812e-03
  3.1392453e-03 -1.1705972e-02  1.9697587e-03 -1.0440518e-04
  8.6548021e-03  4.6598585e-03 -6.6400594e-03  1.1692584e-02
 -6.4939796e-03  7.8336168e-03 -3.4367116e-03 -3.9872011e-05
 -4.5660539e-03 -2.4996572e-03  8.2670124e-03  6.1279107e-03
 -9.0909684e-03  3.7034538e-03 -2.2491005e-03  1.0788194e-02
  9.6195587e-04  2.0962460e-03  2.8973441e-03  8.4160380e-03
 -7.7799108e-04 -7.1977931e-03  1.1392670e-04  1.6268272e-03
  5.3917390e-04  1.9026597e-03  4.9211681e-03  5.9317392e-03
  2.1808564e-03 -8.8085877e-03  8.3930260e-03  6.0002217e-03
  1.1824121e-03 -1.3614410e-03 -6.2872766e-04 -8.5096741e-05]"
5.0,2022-03-12,this movie is brilliant i dont even know what to say,325.0,"[ 5.9105776e-02 -1.0461606e-02 -1.5508141e-03 -6.1372728e-03
  3.4922117e-04 -4.2896733e-02  6.9821969e-02 -1.4205942e-02
  1.1402041e-02  2.1200799e-03 -2.5980698e-03 -4.2157811e-03
  3.2278672e-03  2.3743964e-03  5.3789804e-06 -1.7130296e-03
  3.7561343e-03  1.6011637e-02  1.0809065e-02  4.8032706e-03
 -7.1475389e-03 -1.1270723e-02  1.4197594e-02  1.6038882e-02
 -2.1153884e-03 -1.0917342e-02  2.0665705e-02 -1.2031745e-03
 -2.6932065e-03 -1.3730061e-02 -1.2944427e-02  1.6086783e-03
 -7.1630892e-03 -1.8724762e-02 -1.1144931e-02  2.3606587e-02
  2.6630710e-03  1.0280529e-02  7.5389324e-03 -1.1855976e-02
 -2.4679653e-02 -2.5382943e-02  1.1191610e-02 -5.1206709e-03
 -2.9829158e-02 -1.3086784e-02  1.2556138e-02 -3.1070390e-03
 -1.6157817e-02 -2.0292047e-02  1.8152613e-02 -1.3637150e-02
 -2.0470188e-03  3.7259550e-03 -1.9303663e-02 -1.5740832e-02
 -1.3878795e-02 -6.4589414e-03  2.2633666e-04 -7.9111019e-03
  1.5207945e-02 -1.2605270e-02 -1.2565059e-02  7.5146961e-03
 -8.2023600e-03  5.5792006e-03 -3.0076416e-02 -8.1533855e-03
 -1.0169361e-03 -5.3518252e-03  1.1061932e-03 -7.3397686e-03
 -4.5254519e-03 -1.9654112e-02  6.7560910e-03 -3.3440778e-03
  1.3604000e-02  4.4325213e-03  4.4319592e-03  2.6708876e-03
 -1.5762495e-02  5.4633231e-03 -2.4769700e-04  3.9679240e-03
  9.9839382e-03  1.2073677e-03  2.2289382e-02 -1.2284401e-03
 -5.4157912e-03  4.6466365e-03  1.1587983e-02  1.0474268e-02
  6.6486914e-03 -4.5295339e-03 -1.1897652e-02  1.1021613e-02
 -1.9557865e-03 -1.9328140e-03 -1.2319195e-03  7.5704008e-03]"
1.0,2022-03-12,absolute bs dont know what all the fuss is about,108.0,"[ 4.66133729e-02 -8.00036360e-03 -1.33259839e-03 -3.36068310e-03
  3.50906043e-06 -1.30048469e-02  4.58722822e-02 -7.69361388e-03
  6.10523205e-03  3.23339109e-03 -4.10084845e-04 -7.27003440e-03
  5.32737048e-03  2.56024743e-03  3.50830937e-03  2.33257702e-03
  3.23506065e-05 -1.78883012e-04  9.98200849e-03 -2.04135617e-03
 -7.14286405e-04 -2.92482413e-03  1.30776837e-02  1.15048233e-02
 -5.13629848e-03  1.52636808e-03  4.75787790e-03 -7.94164371e-03
  8.06762557e-03  4.08109138e-03 -1.08932685e-02  1.01752449e-02
 -7.21936906e-03  8.74750316e-03  5.49519947e-03  1.93645712e-02
 -1.40126674e-02  1.61169767e-02 -8.40681605e-03 -6.74945116e-03
 -3.09146587e-02 -8.77886452e-03  1.48523692e-02 -9.18341242e-03
 -2.20530760e-02 -2.02803425e-02  2.62002442e-02  6.93936506e-03
 -1.95623394e-02 -2.84569971e-02  2.46738978e-02 -7.06887897e-03
  3.84472311e-03  4.06488637e-03 -1.52887208e-02 -1.21041881e-02
 -2.53827544e-04 -1.52895262e-03 -9.23343643e-04  6.20102044e-03
 -1.01140584e-03  9.07716528e-03 -1.19424015e-02  2.81720492e-03
 -1.79517232e-02  3.04436171e-03 -3.39985341e-02  3.50528350e-03
 -3.92031809e-03 -6.99763605e-03  4.08971589e-03 -2.85606440e-02
  5.45120216e-04 -8.18058569e-03 -8.89952015e-03 -1.68528259e-02
  3.27213518e-02 -9.91757400e-03 -2.59594200e-03 -1.05343089e-02
 -6.32873271e-03 -8.07142991e-04  8.64743080e-04 -9.45104845e-03
  1.13666384e-02  1.60022266e-02  1.99401975e-02 -4.96019702e-03
 -1.88121921e-03  8.34802922e-04 -1.22252833e-02  2.40243782e-04
 -5.56358229e-03  4.89525544e-03 -5.29163051e-03  6.45581121e-03
 -2.29874114e-03 -6.33107731e-03 -6.39706384e-03  3.10165971e-03]"
2.5,2022-03-07,very much hyped up in my opinion few thrilling moments but it was hard to understand some of the character choices,0.0,"[ 0.04895005 -0.00830271 -0.00121486 -0.00100193 -0.00045951 -0.00631003
  0.04908706 -0.00354024  0.00247532  0.00029732 -0.00264988  0.00329546
 -0.00305096  0.0046055  -0.00438743  0.00171123 -0.0047086  -0.00173847
  0.00154605 -0.01984655 -0.0077782   0.00797034 -0.01114676 -0.00668413
 -0.0012891  -0.0083475   0.0074662  -0.00226498  0.01156984 -0.00028616
 -0.00432985  0.0029728  -0.00114473 -0.00768329  0.00699781  0.00239939
  0.01334916 -0.00136095 -0.00622554  0.01600218 -0.01481306 -0.00584406
  0.004557   -0.00258455 -0.01040247  0.00436012 -0.00669135 -0.00929962
 -0.00029661  0.00192678  0.00216402  0.00583723  0.01575796  0.00733739
  0.00013129  0.01083947 -0.00685507  0.01736597  0.00514221  0.00162991
  0.01011297  0.00608623  0.02151924 -0.00575823  0.00040833  0.0017935
  0.02017925 -0.00351778  0.00407367  0.00017173 -0.00483652  0.00597743
  0.00224232  0.00897371  0.00322459  0.01116311 -0.00070803 -0.00193012
 -0.00860559 -0.00919777 -0.00111935 -0.00922323 -0.00018058  0.00023165
 -0.00341182 -0.00208159 -0.00254544 -0.0090338  -0.00048994  0.00993436
 -0.00670358  0.01244284  0.00259504 -0.00245801  0.00946354 -0.01057814
  0.0043559   0.01186644  0.0153433   0.00282328]"
4.0,2022-03-06,piękny niepokojący bardzo wciągający treściwy smutny zakończenie w połowie super w połowie całkiem z dupy,236.25,"[ 2.78044026e-03  2.41020625e-03  6.16032910e-03  8.08057492e-04
  1.87162904e-03  4.91568120e-04 -9.81693520e-05 -9.92294960e-03
 -4.56566829e-03 -2.29567220e-03  1.72603559e-02 -1.21176075e-02
 -1.11359823e-02 -1.42473634e-02 -4.41168813e-04  2.73914868e-03
 -1.40901888e-03  4.10725810e-02 -4.91869301e-02 -4.75289226e-02
 -1.95452888e-02  1.16215358e-02 -7.83047676e-02  1.12519018e-01
  1.74256891e-01 -1.44268782e-03 -5.65210767e-02  3.71886380e-02
  2.52655055e-02 -1.09935356e-02 -7.30785495e-03 -4.47527878e-02
 -2.60639507e-02  4.55894731e-02 -1.80109255e-02  4.37925868e-02
  1.13835046e-02  2.51640100e-02  9.29035433e-03  1.22867767e-02
  1.67270135e-02 -1.90647074e-03 -1.47340083e-02  2.24921051e-02
 -1.17176017e-02  1.83257703e-02  1.62829366e-02 -6.73302077e-03
 -1.94418933e-02  4.39340761e-03  6.97224448e-03  2.59261616e-02
 -1.11774337e-02  2.21984228e-03 -7.62573734e-04 -1.59020610e-02
  1.57285700e-04 -4.32098191e-03  5.38127916e-03  9.17215645e-03
 -9.35869105e-03 -8.76292994e-04  3.53248208e-03 -2.28501274e-03
 -1.11626303e-02  7.90874008e-03 -3.24479281e-03  5.36074585e-05
 -6.45553786e-03 -3.32528120e-03  8.25075246e-03 -4.25178232e-03
  9.88905691e-03  1.77931564e-03 -4.96823294e-03 -1.42635807e-04
 -2.41589383e-03  5.51316934e-03  4.27079760e-03 -1.79515197e-03
  4.04365780e-03  6.18236512e-03  2.50480697e-03  3.14620417e-03
  8.55674385e-04 -6.06802605e-05  2.40893173e-03 -3.08785471e-03
 -5.69404860e-04  5.14367549e-03  3.43161938e-03  4.19458142e-03
  1.20750582e-03  9.09024733e-04 -4.55201417e-03 -1.20811467e-03
  7.00100744e-03  6.52189832e-03  3.17388750e-03  2.12221080e-03]"
3.5,2022-02-27,entertaining dark scatterbrain comedy that goes off waaay into the weeds at the 34 mark works makes sense  you root for the kims  until the bizarre events of toward the end those choices seem somewhat contrived and out of character for characters that have repeatedly demonstrated themselves as bright and capable of passing for hardworking smarterthaneveryoneelse competent people for extended periods of time to get and keep their target jobs truthfully though this dichotomy does create a substantial mismatch with the early depiction of them as substantially lazy intoxicated underachievers that cant consistently even fold boxes with any consistency who suddenly and miraculously pull smart choices and superspylevel skills and talents out of seeming nowhere i think it misses somewhat in the capitalism is the problem angle widely pitched as the kims are clearly very capable and motivated and can achieve amazing things when they apply themselves but seem to have arrived at their semibasement apartment  and their lifestyle of sitting around folding pizza boxes  through utter lack of motivation and rampant inertia recommended just not as satisfying as id hoped,1170.0,"[ 3.94841358e-02 -6.09351788e-03  2.15109627e-04 -2.69474369e-03
 -8.63617868e-04  1.00821042e-02  4.19080481e-02  1.66156888e-02
 -4.44867881e-03  1.28177344e-03  1.50002749e-03 -2.29002163e-03
 -5.97178121e-04  7.26759573e-03 -2.69347732e-03 -5.04610362e-03
 -9.88332555e-03 -1.44842668e-02 -4.99996729e-03  9.50905215e-03
 -9.81115736e-03  2.28848704e-03 -1.13762505e-02 -2.14102841e-03
 -1.35718752e-03 -2.67888699e-03  8.27865035e-04 -7.95188826e-03
  1.20760575e-02  9.40659922e-03 -4.32636449e-03  4.21327958e-03
 -7.77382287e-04 -1.18444627e-02  3.08457366e-03  5.66496979e-03
  2.72181700e-03  1.53717585e-02  4.89727734e-03  5.39311068e-03
 -8.81224032e-03 -2.81437486e-03 -1.07044331e-03  4.22246894e-03
  8.72283988e-03  1.15254465e-02  2.00965951e-04  1.96800171e-03
 -4.94960346e-04 -6.89912913e-03  6.43030289e-05  2.29316857e-03
 -5.29520167e-03  3.36864102e-03  6.42348733e-03 -9.53507703e-03
  6.46987744e-03 -1.43703655e-03  7.54181342e-03  1.31349964e-03
  5.43713477e-03  7.85164163e-03  2.68046185e-03 -9.09018237e-03
  2.21289019e-03  2.56172428e-03  4.23700828e-03  4.50468669e-03
 -5.70383994e-03 -8.13698920e-04  5.78469713e-04  2.29882915e-03
 -1.13382726e-03  5.36448369e-03 -3.28559172e-03 -8.91905464e-03
 -6.76460611e-03  8.89742747e-03 -4.84384177e-03  3.06288665e-03
 -2.57134531e-03 -1.04140886e-03 -4.06567706e-03 -1.39822240e-03
  7.74669787e-03  6.52823318e-03 -1.04460679e-03 -6.18355628e-03
  4.70188027e-03  2.82097096e-03 -3.22048482e-03 -6.04589144e-03
 -4.46700677e-03  4.21907380e-03  7.84587674e-03 -1.16529199e-03
  3.89812794e-03 -1.33941125e-03  3.95051902e-03  2.31221714e-03]"
5.0,2022-02-25,its triumph at the oscars didnt surprise me that much this movie is simply amazing you have to watch it at different times in order to get all its cryptic messages plot storytelling screenplay shots and dialogues need to be deeply studied a flawless masterpiece from south korea highly recommended my rating 1010,1950.0,"[ 4.67829034e-02 -6.64822385e-03 -9.17018275e-04 -1.81212684e-03
  6.68861205e-04 -3.23938252e-03  4.82597314e-02 -1.14456471e-02
  2.61645508e-03 -7.14546302e-04 -2.08353275e-03  6.00631395e-03
 -4.40052198e-03  5.47828479e-03 -1.02080719e-03 -1.07917667e-03
 -4.59672464e-03  2.96065793e-03  1.10983830e-02  2.28814664e-03
 -1.14287641e-02 -5.14614675e-03 -8.38026218e-03 -1.35015289e-03
  1.74369372e-03 -5.27513213e-03  8.52652639e-03 -1.01625221e-02
 -6.80497056e-03 -1.09638143e-02 -9.56039317e-03 -1.48508616e-03
 -1.10346777e-02 -1.37111743e-03  9.20860388e-04 -7.80861592e-04
  1.17896786e-02 -2.85830116e-03  4.15512733e-03 -1.24583906e-02
 -2.75701704e-03 -8.25204141e-03 -1.58502092e-03  7.16405036e-03
  8.13653111e-04  9.27908998e-03 -4.00001882e-03 -9.75277741e-04
  1.62274728e-03 -8.63686763e-03 -3.43599496e-03  2.21019937e-03
  1.21424645e-02 -6.29261089e-03  1.46453921e-03  9.90193617e-03
 -9.51660797e-03  7.67090637e-03 -2.91957241e-03 -3.52405565e-04
  6.07159082e-03  3.91222024e-03 -4.40358184e-03  2.81699409e-04
  2.37566209e-03 -1.27735606e-03 -1.21450739e-03 -2.35017459e-03
 -1.64038665e-03  1.62523368e-03  1.35112908e-02 -3.67004890e-03
 -9.64851864e-03  9.85662360e-03 -9.05830646e-04  4.24262742e-03
 -5.35580702e-03 -5.87310782e-03  1.04719847e-02  9.21718776e-04
  3.97817604e-03  5.24606835e-03 -1.30605721e-03  3.61591956e-05
 -7.21727149e-04 -2.47503095e-03 -5.73504949e-03  1.08609945e-02
 -2.33608251e-03  7.80630275e-04  3.23945843e-03 -5.73019171e-03
  1.25106354e-03  3.85064841e-03  1.13431280e-02 -2.31108512e-03
  4.82081959e-04 -4.76546772e-03 -1.74577918e-03  5.46354614e-03]"
5.0,2022-02-24,superbly developed storytelling with real edge of the seat tension and unexpected plot turns its a long film but the time flies by as you are drawn in to this masterpiece dont miss it,1143.75,"[ 5.1349849e-02 -6.2666787e-03  3.2134695e-04  1.0865541e-03
  1.9611779e-03  1.3845278e-02  6.3848913e-02 -1.5034384e-04
  7.2977657e-04  5.3337310e-04 -3.9173337e-03  9.2163095e-03
 -8.5849715e-03  1.1004129e-02 -3.0960331e-03 -5.6804190e-03
 -5.5758506e-03  3.0567080e-03  1.0923210e-02  7.4057570e-03
 -1.2507690e-02 -4.6768156e-03 -1.1335114e-02  3.8928662e-03
 -5.4615848e-03 -5.0558597e-03 -1.9974655e-03 -3.0866326e-03
  5.0993002e-04  2.5459011e-03  4.3621528e-04  3.1679471e-03
 -1.5874706e-03 -6.2723048e-03  6.7924699e-03  7.9902895e-03
  3.7904570e-03  9.7128144e-03  8.0892649e-05  3.3300831e-03
 -9.3797343e-03 -5.7800027e-04 -5.0787032e-03  1.9339998e-03
  1.2488535e-02 -2.4347361e-03 -3.4915891e-03 -2.1454128e-03
 -1.4435131e-02 -3.1773988e-03 -8.2207592e-03  9.4773630e-03
 -2.6269691e-04 -2.4735874e-03 -1.1483527e-02  3.7577108e-04
 -3.9704507e-03  8.3501721e-03  8.4984477e-04 -4.0153349e-03
  3.1680381e-03  1.1834878e-02  3.4433876e-03 -4.5422949e-03
  2.3323656e-03 -8.3378460e-03  7.8622764e-03 -1.1128568e-04
  5.0122715e-03 -1.8535765e-03 -1.3964925e-03 -5.6769550e-03
 -7.1947630e-03  8.4629245e-03  8.1293434e-03  4.1577136e-03
  1.1908623e-02 -4.8409989e-03 -6.0657691e-03 -1.8222843e-03
 -1.9078195e-03 -5.6969929e-03  6.0643377e-03  9.1152498e-03
  4.9651014e-03 -8.0645877e-05 -4.5733433e-03 -6.3452506e-03
 -5.4306015e-03 -1.6061753e-03 -2.7547754e-05 -8.8105584e-03
 -2.3741599e-03 -5.0969091e-03  5.0484445e-03  3.7926417e-03
 -4.0727817e-03  4.1363868e-03 -1.8666323e-03  2.4744559e-03]"
5.0,2022-02-23,must watch must watch must watch must watch must watch must watch must watch must watch must watch must watch must watch must watch,818.75,"[ 3.4770578e-02 -5.7629780e-03 -5.3092098e-04 -4.8404415e-03
  7.3920563e-04 -3.5810366e-02  1.9174293e-02 -1.1146802e-02
  8.7886527e-03  1.6702985e-03  2.2679467e-03 -8.3310464e-03
  3.7722914e-03 -4.8049847e-03 -4.2074039e-03 -1.0218894e-02
  1.0279457e-02  3.5779767e-02  5.5705290e-04  1.0972351e-02
 -3.3965593e-03 -2.3334916e-03 -3.7855448e-03  4.5248258e-04
  1.0990538e-02 -2.0112742e-02  1.0571591e-02  2.0937055e-02
 -5.1354324e-03 -2.1913493e-02  2.4208291e-02 -1.8611200e-02
  1.7498001e-02  2.8224092e-03  6.5696007e-04 -7.6409695e-03
 -1.6886469e-02 -1.1251748e-02 -2.1208331e-02  2.5175529e-02
 -1.2888774e-02 -6.3340366e-03 -1.4878924e-02 -8.4451437e-03
 -5.2952054e-03 -4.7381106e-03 -1.0725363e-03 -2.8640300e-02
 -3.3754709e-03 -3.1600982e-02  1.5334013e-02 -5.9138983e-05
 -3.5401963e-02  2.5867760e-02  1.3050467e-02 -9.4747534e-03
  1.2322825e-02 -1.0145714e-02 -7.3686442e-03 -3.1107068e-02
  2.2301955e-02 -1.2570296e-02 -2.0743074e-02  1.8800840e-02
  2.3727566e-03 -1.6874699e-02  3.0590147e-02 -1.8426450e-02
 -4.7838118e-02  3.2969598e-02 -7.4755312e-03  7.0634205e-04
 -3.0231290e-04  1.4451946e-02 -4.6599549e-04 -1.9711616e-02
 -1.5071034e-02 -4.6845511e-02  1.3644799e-02  3.2667217e-03
 -2.1512240e-02 -2.8333122e-02 -2.3013962e-02 -7.3177093e-03
  2.3284301e-02 -4.6659545e-03 -4.1853990e-02  1.9025488e-02
 -1.9115267e-02  7.1607619e-03 -7.9293167e-03 -3.6543768e-03
  4.7122240e-03 -1.5379927e-03 -1.3385594e-02  4.7792826e-02
 -6.9852364e-03 -2.8770933e-02 -2.0081446e-02 -1.3621275e-02]"
5.0,2022-02-23,its no wonder this film won best film of the year it is quite honestly one of the most perfect movies ive ever seen three very defined acts with three very different purposes the third act is easily the most entrancing 3045 minutes of a film ive ever seen things begin to change and they change quickly im not trying to say too much because i dont want to spoil anything parasite has the greatest ending ive ever seen in a film and thats genuine seriously no words this review has taken so long to write and this is all i got must see film,3368.75,"[ 4.81991582e-02 -5.18779550e-03 -2.23082653e-03  1.16131874e-03
  4.47840616e-03 -7.48999976e-03  5.31359799e-02 -7.88187236e-03
  4.90982551e-03 -3.28299328e-04 -3.60427727e-03  6.16608048e-03
 -2.38304958e-03  7.54950289e-03  3.65227024e-04 -2.13127141e-03
 -7.75485020e-03 -6.31308090e-03  8.32988974e-03 -1.73622346e-03
 -1.77322503e-03  8.36075415e-05 -5.59876207e-03 -1.83293922e-03
 -4.25452227e-03 -1.16754575e-02  4.45567491e-03  3.16294213e-03
  1.80209782e-02 -5.63847553e-03 -3.82290967e-03 -4.33027092e-03
 -3.99317592e-03 -7.06548430e-03 -3.28608230e-03  4.45484417e-03
 -1.58268609e-04  5.07332012e-03  1.63803191e-03 -6.03918917e-03
 -1.03811705e-02 -1.30421789e-02  9.39981546e-04  8.51834193e-03
 -1.61732566e-02 -4.16115532e-03  1.90927787e-03  3.74454795e-03
 -1.01468060e-02 -8.14604049e-04 -8.71858746e-03 -1.72043088e-04
  3.02902213e-03 -2.66474439e-03 -3.65739432e-03 -5.06314076e-03
 -6.68382458e-03 -1.07456530e-02  6.41678367e-03 -4.58537741e-03
 -4.52048192e-03 -1.95423421e-03 -8.04639794e-03 -6.66850293e-03
 -5.63910417e-03 -1.07734650e-02  6.68162364e-04 -6.70727994e-03
  7.93445762e-03  2.14520050e-03  1.26990210e-03  2.75075180e-03
 -5.85683808e-03  5.76202665e-03  2.44879955e-03  2.56042928e-03
  4.14988678e-03 -1.67264708e-03 -1.52801303e-03 -4.19446221e-03
  5.29410178e-03  1.40162604e-03  1.17281824e-02  1.24036032e-03
  4.08245163e-04 -1.22693717e-04 -9.68526001e-04 -5.50583052e-03
  2.28412240e-03  4.25118953e-03 -2.53039086e-03 -5.12499362e-03
  1.19341444e-02 -7.29683926e-03  2.74540926e-03  3.37840780e-03
 -4.23294259e-03 -3.13065364e-03 -5.52343298e-03  4.42660879e-03]"
4.5,2022-02-17,disturbing but brilliant,96.0,"[ 0.04296682 -0.00680984 -0.00016296 -0.00180425 -0.00015164 -0.00068264
  0.02531494 -0.02573046  0.00633815  0.00194692  0.00050775 -0.00797391
  0.00318138  0.0013906  -0.00016803 -0.0233852  -0.00403818  0.0147104
 -0.02890419 -0.01584031 -0.0076225   0.00848098  0.01788025  0.00156618
  0.00500927  0.0074627   0.03723248 -0.0114203   0.0038039  -0.00908376
  0.01226539 -0.00167223 -0.0041929  -0.02147298 -0.0042848  -0.01379223
  0.00136535 -0.00496044  0.0029241   0.00321785 -0.004962   -0.00265874
 -0.00593454 -0.0162062   0.01162855 -0.00335728  0.01370854  0.00401802
  0.00754402  0.00922949 -0.00312433 -0.0013754  -0.00859225  0.00708341
  0.01131276 -0.01910076 -0.00207189  0.00852634  0.00809173 -0.01003755
  0.03524171 -0.00773132  0.01376643  0.02808426  0.00183664  0.01180432
  0.02469955  0.01439427  0.02012888 -0.00918007  0.01276096  0.00668974
  0.02205069 -0.00375031 -0.0121884   0.02227113  0.00200886  0.02977118
 -0.01221668 -0.02558192 -0.00546949 -0.00992824 -0.01888423  0.0077653
  0.02279917  0.00674927  0.00884011 -0.02188848 -0.01386225 -0.01583396
 -0.02409598  0.01958521 -0.03299931  0.01133927 -0.01591189 -0.00071897
  0.00650314  0.01028353  0.0069979   0.0011921 ]"
